Cliente,Marca1,Marca2,Marca3,Marca_Inno1,Marca_Inno2
4570,0.2218,0.069,0.2567,0.1764,0.1764
4577,0.3552,0.0536,0.3271,0.3592,0.3592
4578,0.1516,0.0536,0.3271,0.6953,0.6953
4593,0.1344,0.0329,0.5898,0.1743,0.1743
4600,0.0715,0.0556,0.293,0.3609,0.3609
4602,0.0715,0.0556,0.1388,0.3609,0.3609
4603,0.0715,0.0556,0.1388,0.404,0.404
4604,0.0715,0.0556,0.2425,0.404,0.404
4614,0.1398,0.016,0.2242,0.2145,0.2145
4618,0.1398,0.016,0.2221,0.197,0.197
4626,0.1506,0.016,0.3464,0.197,0.197
4630,0.1506,0.016,0.3464,0.0832,0.0832
4645,0.1108,0.016,0.4604,0.3122,0.3122
4646,0.0735,0.016,0.3209,0.3122,0.3122
4653,0.0735,0.016,0.3973,0.2828,0.2828
4655,0.0735,0.016,0.4957,0.2828,0.2828
4665,0.1194,0.0218,0.4814,0.0992,0.0992
4668,0.1194,0.0218,0.4907,0.1259,0.1259
4671,0.1194,0.0218,0.2798,0.1259,0.1259
4676,0.1194,0.0218,0.3807,0.1259,0.1259
4677,0.1194,0.0306,0.3807,0.1259,0.1259
4678,0.1194,0.0306,0.3003,0.1259,0.1259
4679,0.1194,0.0306,0.3003,0.1259,0.1259
4692,0.0734,0.0153,0.3003,0.103,0.103
4695,0.0734,0.0153,0.3003,0.1589,0.1589
4696,0.0734,0.0153,0.3003,0.1589,0.1589
4700,0.0734,0.0153,0.3003,0.1589,0.1589
4701,0.0734,0.0153,0.3003,0.1589,0.1589
4706,0.0888,0.0153,0.3003,0.1826,0.1826
4707,0.0888,0.0153,0.3003,0.1826,0.1826
4709,0.0888,0.0153,0.3003,0.1826,0.1826
4710,0.0888,0.0153,0.3003,0.1826,0.1826
4712,0.0888,0.0153,0.3003,0.1579,0.1579
4714,0.0888,0.0153,0.3003,0.1579,0.1579
4716,0.0854,0.0153,0.3003,0.1579,0.1579
4722,0.0854,0.0153,0.2585,0.1579,0.1579
4731,0.0854,0.0153,0.4067,0.3377,0.3377
4732,0.0854,0.0153,0.4067,0.3377,0.3377
4738,0.0854,0.0153,0.2796,0.3377,0.3377
4740,0.123,0.0153,0.2796,0.3377,0.3377
4741,0.123,0.0352,0.4802,0.3377,0.3377
4752,0.0801,0.0352,0.2429,0.083,0.083
4756,0.0801,0.0998,0.3912,0.083,0.083
4757,0.0801,0.0822,0.3912,0.083,0.083
4796,0.3389,0.2007,0.3719,0.1922,0.1922
4807,0.1182,0.041,0.2348,0.1922,0.1922
4809,0.1182,0.041,0.3038,0.5115,0.5115
4813,0.1182,0.041,0.3038,0.5115,0.5115
4815,0.1182,0.041,0.3038,0.5115,0.5115
4818,0.1182,0.041,0.406,0.5115,0.5115
4819,0.1182,0.0192,0.406,0.5115,0.5115
4820,0.1182,0.0192,0.406,0.3284,0.3284
4826,0.1552,0.0192,0.3634,0.1229,0.1229
4828,0.1003,0.0192,0.3634,0.1229,0.1229
4829,0.1003,0.0192,0.3634,0.1229,0.1229
4847,0.0841,0.0192,0.3023,0.0557,0.0557
4850,0.0841,0.0192,0.3023,0.0557,0.0557
4866,0.1649,0.0496,0.3023,0.1794,0.1794
4876,0.1936,0.0146,0.3161,0.1794,0.1794
4879,0.1936,0.0146,0.3161,0.1794,0.1794
4885,0.0676,0.0146,0.3161,0.0832,0.0832
4889,0.0676,0.0146,0.3161,0.0832,0.0832
4898,0.0754,0.0146,0.3161,0.0832,0.0832
4904,0.0754,0.0146,0.1899,0.0832,0.0832
4905,0.0754,0.0146,0.1899,0.3035,0.3035
4906,0.1147,0.0146,0.2753,0.3546,0.3546
4908,0.1147,0.0146,0.2753,0.3546,0.3546
4913,0.1147,0.0146,0.1915,0.3546,0.3546
4914,0.1147,0.0146,0.2319,0.3546,0.3546
4916,0.2501,0.0146,0.2319,0.3546,0.3546
4918,0.2013,0.0146,0.2041,0.381,0.381
4921,0.2013,0.0146,0.2041,0.3113,0.3113
4922,0.2013,0.0146,0.2041,0.3113,0.3113
4925,0.2013,0.028,0.3143,0.2119,0.2119
4926,0.2013,0.028,0.425,0.2119,0.2119
4929,0.1426,0.028,0.425,0.2119,0.2119
4932,0.1426,0.028,0.4518,0.2648,0.2648
4933,0.1426,0.028,0.4518,0.2648,0.2648
4943,0.0724,0.0565,0.4156,0.2648,0.2648
4960,0.0724,0.0283,0.244,0.1048,0.1048
4964,0.1141,0.0283,0.3262,0.1048,0.1048
4965,0.1141,0.0283,0.2344,0.1768,0.1768
4969,0.1141,0.0283,0.2344,0.2031,0.2031
4977,0.1141,0.0283,0.3997,0.243,0.243
4978,0.1141,0.0283,0.3997,0.243,0.243
4983,0.1595,0.1757,0.611,0.243,0.243
4995,0.1113,0.0184,0.2667,0.071,0.071
5009,0.0894,0.0235,0.6069,0.0637,0.0637
5015,0.0894,0.072,0.253,0.0637,0.0637
5017,0.0894,0.0747,0.3581,0.0637,0.0637
5018,0.0894,0.0747,0.3273,0.0637,0.0637
5020,0.0894,0.0747,0.5551,0.0637,0.0637
5024,0.0812,0.0629,0.5551,0.0637,0.0637
5027,0.0812,0.0629,0.2853,0.0637,0.0637
5035,0.094,0.0216,0.2195,0.0637,0.0637
5043,0.1912,0.0216,0.3517,0.1228,0.1228
5046,0.1912,0.0216,0.2936,0.1741,0.1741
5048,0.1912,0.0216,0.3328,0.2147,0.2147
5055,0.114,0.0216,0.3328,0.2147,0.2147
5062,0.114,0.0193,0.3328,0.1566,0.1566
5067,0.114,0.0193,0.3328,0.1336,0.1336
5076,0.1684,0.0193,0.4451,0.3127,0.3127
5077,0.2014,0.0312,0.4451,0.3127,0.3127
5078,0.2014,0.027,0.2766,0.471,0.471
5081,0.2014,0.027,0.2766,0.443,0.443
5085,0.2014,0.027,0.3465,0.443,0.443
5089,0.2014,0.027,0.3465,0.443,0.443
5091,0.2014,0.027,0.3465,0.148,0.148
5095,0.2014,0.0202,0.4037,0.148,0.148
5096,0.2014,0.0202,0.4037,0.148,0.148
5097,0.2014,0.0202,0.4037,0.148,0.148
5099,0.1296,0.0202,0.4037,0.148,0.148
5102,0.1296,0.0202,0.4889,0.148,0.148
5108,0.1296,0.0202,0.1443,0.1616,0.1616
5110,0.1296,0.0202,0.1443,0.1616,0.1616
5111,0.1296,0.0202,0.4639,0.1368,0.1368
5114,0.1296,0.0202,0.4851,0.1368,0.1368
5115,0.0685,0.0202,0.4851,0.1368,0.1368
5118,0.0685,0.0202,0.48,0.1368,0.1368
5119,0.0685,0.0202,0.604,0.1368,0.1368
5121,0.0685,0.0154,0.604,0.1368,0.1368
5130,0.0685,0.0154,0.1978,0.1547,0.1547
5132,0.0685,0.0154,0.1978,0.1547,0.1547
5139,0.0685,0.0154,0.1496,0.0802,0.0802
5144,0.0685,0.0154,0.3234,0.0802,0.0802
5151,0.0822,0.0154,0.2937,0.0802,0.0802
5154,0.0822,0.0154,0.2525,0.0802,0.0802
5163,0.0822,0.0154,0.3048,0.1007,0.1007
5164,0.1462,0.0154,0.3048,0.1007,0.1007
5171,0.1462,0.0154,0.3048,0.1599,0.1599
5189,0.1729,0.0179,0.3048,0.1599,0.1599
5191,0.1842,0.0179,0.4268,0.1599,0.1599
5195,0.1621,0.0179,0.2966,0.1274,0.1274
5206,0.1621,0.0179,0.2966,0.0475,0.0475
5222,0.0786,0.026,0.2966,0.0475,0.0475
5229,0.1962,0.033,0.2966,0.0475,0.0475
5232,0.1962,0.033,0.2966,0.1566,0.1566
5237,0.1962,0.1215,0.2966,0.1781,0.1781
5239,0.1962,0.1215,0.2966,0.1781,0.1781
5241,0.2314,0.0117,0.2762,0.1781,0.1781
5248,0.1841,0.0117,0.2762,0.2432,0.2432
5250,0.1841,0.0117,0.2762,0.2432,0.2432
5252,0.1841,0.0117,0.2762,0.2593,0.2593
5253,0.1841,0.0117,0.2762,0.2593,0.2593
5257,0.2151,0.0117,0.2762,0.2593,0.2593
5264,0.1581,0.0117,0.4449,0.1108,0.1108
5265,0.1581,0.0117,0.4449,0.1108,0.1108
5269,0.1006,0.0117,0.1976,0.1234,0.1234
5276,0.0877,0.0117,0.1976,0.1034,0.1034
5283,0.0877,0.0117,0.1818,0.1247,0.1247
5285,0.1094,0.0117,0.1818,0.1247,0.1247
5287,0.1494,0.0117,0.4816,0.1247,0.1247
5288,0.1494,0.0117,0.2854,0.1247,0.1247
5291,0.1494,0.0182,0.4483,0.1247,0.1247
5293,0.1494,0.0182,0.4483,0.1247,0.1247
5302,0.1205,0.0182,0.2937,0.1144,0.1144
5308,0.1747,0.0182,0.4018,0.1489,0.1489
5316,0.2362,0.0562,0.2438,0.1489,0.1489
5322,0.2201,0.3482,0.5928,0.449,0.449
5326,0.3269,0.2017,0.2973,0.449,0.449
5328,0.308,0.5401,0.6098,0.574,0.574
5340,0.1966,0.0591,0.2722,0.4063,0.4063
5341,0.2661,0.0591,0.5648,0.4063,0.4063
5343,0.2661,0.0591,0.5427,0.3622,0.3622
5344,0.1704,0.0465,0.1622,0.3622,0.3622
5347,0.1704,0.0465,0.1622,0.5883,0.5883
5353,0.1704,0.0147,0.5683,0.6075,0.6075
5355,0.1704,0.0147,0.2224,0.5787,0.5787
5356,0.255,0.0147,0.2224,0.5993,0.5993
5357,0.2863,0.0147,0.6755,0.5753,0.5753
5358,0.3332,0.0147,0.6755,0.5232,0.5232
5359,0.3332,0.0147,0.6483,0.2783,0.2783
5361,0.3332,0.0147,0.3294,0.2783,0.2783
5362,0.3332,0.0147,0.6243,0.1998,0.1998
5369,0.1986,0.0147,0.1979,0.4109,0.4109
5370,0.1986,0.0147,0.477,0.4369,0.4369
5373,0.1451,0.0147,0.2709,0.3335,0.3335
5374,0.1451,0.0259,0.2709,0.3335,0.3335
5377,0.1451,0.0222,0.3152,0.3335,0.3335
5379,0.1451,0.0222,0.2786,0.3186,0.3186
5381,0.1795,0.0222,0.7555,0.3186,0.3186
5382,0.1795,0.0222,0.7555,0.777,0.777
5384,0.1486,0.0222,0.4988,0.777,0.777
5390,0.1486,0.0222,0.8561,0.7475,0.7475
5392,0.1486,0.0222,0.8561,0.7475,0.7475
5394,0.1486,0.0222,0.8561,0.7475,0.7475
5395,0.1486,0.0197,0.8353,0.7475,0.7475
5396,0.1486,0.0197,0.2245,0.7475,0.7475
5467,0.038,0.0197,0.379,0.9686,0.9686
5468,0.038,0.0197,0.379,0.363,0.363
5474,0.088,0.1801,0.3165,0.266,0.266
5479,0.088,0.0233,0.1395,0.1665,0.1665
5484,0.088,0.0233,0.1474,0.1586,0.1586
5491,0.088,0.0353,0.1474,0.1586,0.1586
5493,0.1403,0.0353,0.3732,0.1824,0.1824
5496,0.1403,0.0667,0.6389,0.1824,0.1824
5497,0.1403,0.2628,0.6389,0.1824,0.1824
5505,0.1291,0.0719,0.2491,0.1824,0.1824
5509,0.1291,0.0719,0.2491,0.1997,0.1997
5511,0.1291,0.0719,0.2894,0.1997,0.1997
5512,0.1156,0.0719,0.2561,0.1997,0.1997
5521,0.1156,0.0218,0.3878,0.1529,0.1529
5524,0.1005,0.0218,0.3479,0.1529,0.1529
5527,0.1005,0.0218,0.192,0.1529,0.1529
5528,0.1005,0.0218,0.192,0.1529,0.1529
5530,0.0891,0.0218,0.192,0.245,0.245
5531,0.0574,0.052,0.434,0.245,0.245
5533,0.0574,0.0455,0.2243,0.245,0.245
5540,0.0574,0.1374,0.3308,0.245,0.245
5541,0.0574,0.2733,0.436,0.245,0.245
5556,0.2565,0.0148,0.5535,0.1312,0.1312
5559,0.2565,0.0148,0.5535,0.1312,0.1312
5569,0.3777,0.02,0.3468,0.2448,0.2448
5570,0.3777,0.02,0.3468,0.2448,0.2448
5573,0.3071,0.02,0.1006,0.2448,0.2448
5579,0.3367,0.0394,0.2805,0.2448,0.2448
5581,0.3367,0.0394,0.6555,0.2448,0.2448
5605,0.0953,0.0677,0.0793,0.1218,0.1218
5606,0.0953,0.0677,0.0793,0.1218,0.1218
5614,0.0953,0.0288,0.4819,0.1218,0.1218
5620,0.0953,0.0178,0.3647,0.1705,0.1705
5625,0.0953,0.0178,0.0836,0.1705,0.1705
5633,0.0898,0.0178,0.2654,0.461,0.461
5635,0.0898,0.0178,0.2304,0.461,0.461
5640,0.0898,0.0178,0.0909,0.461,0.461
5643,0.0898,0.0178,0.2013,0.3385,0.3385
5656,0.0898,0.0651,0.2246,0.0954,0.0954
5658,0.1465,0.0651,0.1292,0.0954,0.0954
5659,0.1465,0.0651,0.2304,0.0954,0.0954
5670,0.1637,0.0884,0.3065,0.0954,0.0954
5676,0.1637,0.0309,0.2901,0.1218,0.1218
5680,0.0957,0.0309,0.2707,0.1218,0.1218
5686,0.0747,0.0309,0.2287,0.1218,0.1218
5689,0.0747,0.0327,0.3394,0.1218,0.1218
5697,0.2502,0.0327,0.2187,0.1218,0.1218
5699,0.2502,0.0327,0.3505,0.1218,0.1218
5703,0.2502,0.0369,0.2053,0.1218,0.1218
5705,0.2502,0.0369,0.2053,0.1218,0.1218
5711,0.1421,0.0806,0.2061,0.1218,0.1218
5713,0.1421,0.0806,0.3246,0.1218,0.1218
5721,0.1421,0.034,0.4018,0.1218,0.1218
5722,0.1421,0.034,0.3305,0.1218,0.1218
5723,0.1421,0.034,0.3305,0.1218,0.1218
5728,0.1421,0.0285,0.2179,0.1031,0.1031
5732,0.1421,0.0285,0.3054,0.1031,0.1031
5733,0.1421,0.0285,0.3054,0.1031,0.1031
5748,0.1421,0.0373,0.2097,0.1437,0.1437
5749,0.1289,0.0373,0.5569,0.1614,0.1614
5750,0.1289,0.0373,0.5569,0.1614,0.1614
5752,0.1289,0.0373,0.2432,0.1614,0.1614
5754,0.1289,0.0373,0.2432,0.1614,0.1614
5760,0.1289,0.0621,0.3879,0.1359,0.1359
5761,0.1639,0.0621,0.2054,0.1359,0.1359
5763,0.1639,0.0621,0.2054,0.1013,0.1013
5768,0.1639,0.1144,0.2524,0.1013,0.1013
5779,0.18,0.0472,0.509,0.1454,0.1454
5780,0.1427,0.0472,0.509,0.1454,0.1454
5787,0.1427,0.0472,0.3697,0.1454,0.1454
5792,0.1427,0.1144,0.1927,0.1861,0.1861
5794,0.095,0.1144,0.3233,0.1861,0.1861
5798,0.0908,0.1144,0.3586,0.1861,0.1861
5802,0.0908,0.077,0.1377,0.1861,0.1861
5807,0.0908,0.0372,0.6662,0.1633,0.1633
5809,0.0908,0.0372,0.0986,0.1633,0.1633
5811,0.0908,0.0986,0.0986,0.1633,0.1633
5812,0.129,0.2635,0.4255,0.1633,0.1633
5815,0.3639,0.2635,0.6156,0.1633,0.1633
5816,0.3639,0.0256,0.6156,0.1633,0.1633
5817,0.3639,0.0256,0.2538,0.107,0.107
5818,0.3639,0.0256,0.2538,0.107,0.107
5820,0.3639,0.0256,0.5417,0.107,0.107
5821,0.3639,0.0256,0.5417,0.107,0.107
5823,0.3639,0.0256,0.3242,0.107,0.107
5826,0.2105,0.0256,0.4564,0.107,0.107
5832,0.1582,0.0867,0.2852,0.107,0.107
5835,0.1582,0.0867,0.5208,0.2428,0.2428
5840,0.1798,0.0594,0.1871,0.2428,0.2428
5842,0.1798,0.0594,0.4342,0.2428,0.2428
5845,0.1798,0.0594,0.292,0.2428,0.2428
5851,0.2191,0.0206,0.3475,0.1173,0.1173
5852,0.1149,0.0206,0.3528,0.1173,0.1173
5858,0.1149,0.0206,0.1424,0.1557,0.1557
5861,0.0837,0.0206,0.1424,0.1557,0.1557
5863,0.0837,0.0206,0.4807,0.1557,0.1557
5880,0.0837,0.0235,0.1684,0.1755,0.1755
5881,0.0837,0.0235,0.4297,0.1755,0.1755
5885,0.0837,0.0216,0.3046,0.1755,0.1755
5888,0.0837,0.0216,0.4987,0.1755,0.1755
5894,0.199,0.0216,0.3648,0.3046,0.3046
5896,0.199,0.0216,0.2554,0.3046,0.3046
5901,0.199,0.0216,0.4371,0.3046,0.3046
5902,0.199,0.0216,0.4164,0.3046,0.3046
5903,0.199,0.0216,0.1674,0.3046,0.3046
5904,0.199,0.0216,0.1674,0.3046,0.3046
5905,0.199,0.1008,0.8116,0.3046,0.3046
5908,0.199,0.0622,0.4689,0.4071,0.4071
5913,0.0718,0.0622,0.2938,0.2871,0.2871
5916,0.0718,0.0622,0.4967,0.2871,0.2871
5926,0.0718,0.0301,0.5278,0.1261,0.1261
5932,0.0718,0.041,0.2474,0.2123,0.2123
5947,0.0718,0.0291,0.2826,0.2123,0.2123
5949,0.1312,0.0291,0.2083,0.2123,0.2123
5952,0.1312,0.0291,0.0947,0.2123,0.2123
5954,0.1312,0.0291,0.0947,0.2123,0.2123
5956,0.1312,0.0291,0.17,0.2123,0.2123
5958,0.1312,0.0291,0.17,0.2123,0.2123
5966,0.1312,0.0291,0.1235,0.2123,0.2123
5971,0.1312,0.0291,0.3588,0.2123,0.2123
5974,0.1312,0.0291,0.5667,0.2508,0.2508
5980,0.1312,0.0291,0.1855,0.2508,0.2508
5981,0.1312,0.0291,0.1855,0.2508,0.2508
5987,0.1312,0.0545,0.4025,0.2508,0.2508
5993,0.1312,0.0545,0.3814,0.2332,0.2332
5997,0.0769,0.0545,0.2736,0.2332,0.2332
6001,0.0769,0.0545,0.3251,0.2332,0.2332
6025,0.0769,0.0251,0.255,0.1763,0.1763
6029,0.0769,0.0547,0.255,0.1763,0.1763
6031,0.0769,0.0547,0.255,0.1763,0.1763
6035,0.0769,0.0547,0.255,0.1763,0.1763
6036,0.0769,0.0547,0.255,0.1763,0.1763
6041,0.0769,0.0287,0.255,0.1763,0.1763
6049,0.0769,0.0287,0.255,0.1763,0.1763
6051,0.0769,0.0287,0.3278,0.1763,0.1763
6058,0.0864,0.0287,0.2074,0.1763,0.1763
6059,0.0864,0.0287,0.2074,0.1763,0.1763
6062,0.0864,0.0287,0.2074,0.1763,0.1763
6065,0.0864,0.0287,0.1533,0.1763,0.1763
6074,0.1381,0.0549,0.3616,0.2026,0.2026
6075,0.1381,0.0549,0.3616,0.2026,0.2026
6078,0.1381,0.0549,0.2443,0.2026,0.2026
6080,0.1381,0.0549,0.4956,0.2026,0.2026
6087,0.1627,0.0461,0.4809,0.2026,0.2026
6095,0.1627,0.0636,0.1914,0.2026,0.2026
6097,0.1627,0.0636,0.3009,0.2026,0.2026
6101,0.1627,0.0243,0.5298,0.2026,0.2026
6103,0.1627,0.0243,0.4531,0.2026,0.2026
6104,0.1627,0.0243,0.4531,0.2198,0.2198
6105,0.1627,0.0243,0.4531,0.2198,0.2198
6106,0.1116,0.0243,0.2708,0.2198,0.2198
6118,0.1116,0.0243,0.3422,0.2198,0.2198
6119,0.1116,0.0243,0.3422,0.2198,0.2198
6123,0.1116,0.0281,0.3422,0.2331,0.2331
6126,0.1116,0.0281,0.3422,0.2331,0.2331
6135,0.1116,0.0233,0.239,0.2331,0.2331
6139,0.1116,0.0233,0.1821,0.2331,0.2331
6141,0.1395,0.0233,0.1821,0.2331,0.2331
6151,0.1873,0.0233,0.3265,0.1192,0.1192
6154,0.1873,0.0488,0.3924,0.1192,0.1192
6156,0.1348,0.0488,0.2431,0.1646,0.1646
6161,0.0953,0.0488,0.3467,0.2642,0.2642
6165,0.0953,0.0238,0.2114,0.2642,0.2642
6166,0.0953,0.0238,0.2114,0.2642,0.2642
6177,0.0953,0.0238,0.2347,0.2269,0.2269
6183,0.0953,0.0301,0.1846,0.2269,0.2269
6196,0.0953,0.0301,0.1991,0.2269,0.2269
6203,0.1221,0.0464,0.2647,0.2269,0.2269
6206,0.1221,0.0464,0.2108,0.2269,0.2269
6212,0.1221,0.1003,0.2108,0.2839,0.2839
6216,0.1375,0.0538,0.2108,0.2839,0.2839
6218,0.1375,0.0538,0.187,0.2839,0.2839
6219,0.1375,0.0538,0.187,0.2839,0.2839
6222,0.1375,0.0538,0.388,0.2839,0.2839
6232,0.1375,0.0312,0.2351,0.2228,0.2228
6233,0.1375,0.0312,0.274,0.2228,0.2228
6236,0.1375,0.0312,0.274,0.2228,0.2228
6244,0.1375,0.0247,0.3974,0.2228,0.2228
6253,0.1375,0.0247,0.2624,0.2016,0.2016
6263,0.1375,0.1032,0.234,0.2016,0.2016
6266,0.1375,0.1032,0.3702,0.2016,0.2016
6270,0.1375,0.1032,0.2317,0.2016,0.2016
6271,0.1375,0.1032,0.2317,0.2016,0.2016
6272,0.1375,0.1032,0.3058,0.2016,0.2016
6279,0.1375,0.0192,0.3058,0.2016,0.2016
6284,0.1375,0.0192,0.3573,0.2016,0.2016
6293,0.1375,0.0304,0.3521,0.2476,0.2476
6294,0.1375,0.0304,0.3521,0.2476,0.2476
6295,0.1375,0.0304,0.2177,0.2476,0.2476
6301,0.1375,0.0304,0.2177,0.2476,0.2476
6304,0.1375,0.0304,0.2702,0.2476,0.2476
6305,0.1375,0.0304,0.2702,0.2476,0.2476
6306,0.1375,0.0304,0.2702,0.1843,0.1843
6317,0.1375,0.0544,0.2442,0.1843,0.1843
6318,0.1375,0.0544,0.3711,0.1843,0.1843
6325,0.1282,0.0206,0.1983,0.2416,0.2416
6327,0.1282,0.0206,0.1983,0.2416,0.2416
6332,0.1282,0.0206,0.3177,0.2416,0.2416
6335,0.1171,0.0206,0.2752,0.2416,0.2416
6341,0.1171,0.0206,0.2021,0.1837,0.1837
6348,0.1171,0.0492,0.2013,0.1837,0.1837
6354,0.1171,0.0492,0.2353,0.1699,0.1699
6355,0.1171,0.0492,0.2353,0.1699,0.1699
6360,0.1171,0.0306,0.4007,0.1699,0.1699
6384,0.1171,0.0231,0.3827,0.1699,0.1699
6387,0.1171,0.0231,0.2724,0.1699,0.1699
6389,0.1171,0.0231,0.2724,0.2312,0.2312
6390,0.1171,0.0231,0.2724,0.2312,0.2312
6393,0.1171,0.0231,0.2036,0.2312,0.2312
6397,0.1171,0.0231,0.3138,0.2312,0.2312
6399,0.1171,0.0231,0.3138,0.2312,0.2312
6419,0.1171,0.0412,0.2481,0.155,0.155
6425,0.1171,0.0189,0.3362,0.1865,0.1865
6426,0.1416,0.0189,0.3362,0.1865,0.1865
6428,0.1416,0.0189,0.3362,0.1865,0.1865
6429,0.1416,0.0189,0.3362,0.1865,0.1865
6443,0.1416,0.0189,0.3033,0.2387,0.2387
6444,0.1416,0.0189,0.3033,0.2387,0.2387
6448,0.1416,0.0309,0.3033,0.2387,0.2387
6451,0.1416,0.0531,0.2443,0.2387,0.2387
6458,0.1416,0.0531,0.3566,0.1693,0.1693
6460,0.1416,0.1942,0.3566,0.1693,0.1693
6472,0.1416,0.0201,0.2259,0.1693,0.1693
6476,0.1416,0.0201,0.4685,0.1693,0.1693
6477,0.1416,0.0201,0.4353,0.2386,0.2386
6480,0.1416,0.0482,0.4353,0.2386,0.2386
6483,0.1416,0.0482,0.1775,0.2386,0.2386
6484,0.1416,0.0482,0.1775,0.2386,0.2386
6491,0.1416,0.0259,0.215,0.1989,0.1989
6508,0.1416,0.0301,0.3169,0.1989,0.1989
6521,0.1416,0.0459,0.404,0.1989,0.1989
6534,0.1274,0.0642,0.2682,0.1989,0.1989
6537,0.1274,0.0642,0.2682,0.2022,0.2022
6542,0.1274,0.0642,0.2682,0.2022,0.2022
6549,0.1274,0.0248,0.3008,0.2022,0.2022
6550,0.1274,0.0248,0.3008,0.2022,0.2022
6553,0.1274,0.0248,0.3008,0.2022,0.2022
6558,0.1274,0.0248,0.3289,0.2022,0.2022
6570,0.1274,0.0248,0.1619,0.2022,0.2022
6581,0.1274,0.0486,0.4467,0.2568,0.2568
6583,0.1274,0.0486,0.1523,0.2568,0.2568
6587,0.1274,0.0486,0.3249,0.2568,0.2568
6595,0.1274,0.0406,0.2557,0.363,0.363
6598,0.1274,0.0406,0.4459,0.4064,0.4064
6599,0.1274,0.0406,0.4459,0.4064,0.4064
6610,0.1274,0.0406,0.2784,0.2837,0.2837
6620,0.1274,0.0422,0.2784,0.1889,0.1889
6637,0.1111,0.0985,0.2784,0.2227,0.2227
6638,0.1111,0.0985,0.3732,0.2227,0.2227
6639,0.1111,0.0985,0.3732,0.2227,0.2227
6648,0.1111,0.0393,0.2292,0.2227,0.2227
6651,0.1111,0.0393,0.2292,0.2227,0.2227
6657,0.1687,0.0285,0.2292,0.2227,0.2227
6658,0.1687,0.0285,0.2292,0.2227,0.2227
6664,0.1687,0.0285,0.3363,0.2227,0.2227
6666,0.1687,0.0575,0.3363,0.2227,0.2227
6667,0.1687,0.0575,0.288,0.2227,0.2227
6671,0.1556,0.0575,0.2632,0.2227,0.2227
6679,0.1656,0.0371,0.1936,0.2227,0.2227
6680,0.1656,0.0371,0.1936,0.2227,0.2227
6686,0.1656,0.0667,0.3937,0.2227,0.2227
6696,0.111,0.031,0.2401,0.2227,0.2227
6697,0.111,0.031,0.1604,0.2227,0.2227
6705,0.111,0.039,0.1604,0.2227,0.2227
6721,0.1726,0.0498,0.3267,0.2227,0.2227
6724,0.1726,0.0498,0.2353,0.2227,0.2227
6731,0.1726,0.0658,0.3124,0.2227,0.2227
6736,0.1726,0.0658,0.1715,0.2227,0.2227
6737,0.1726,0.0821,0.4697,0.2227,0.2227
6738,0.1726,0.0821,0.4697,0.2227,0.2227
6742,0.1726,0.0821,0.4367,0.2227,0.2227
6748,0.0853,0.0539,0.2147,0.2227,0.2227
6751,0.0853,0.0355,0.3285,0.2227,0.2227
6758,0.0853,0.0355,0.2113,0.2227,0.2227
6759,0.0853,0.0355,0.2113,0.2227,0.2227
6761,0.0853,0.0355,0.2113,0.2227,0.2227
6764,0.0853,0.1466,0.3863,0.2227,0.2227
6774,0.0853,0.1042,0.402,0.2227,0.2227
6777,0.0853,0.059,0.2678,0.2227,0.2227
6783,0.0853,0.1062,0.2678,0.2227,0.2227
6790,0.0853,0.0536,0.2368,0.2227,0.2227
6796,0.0853,0.0271,0.2368,0.2227,0.2227
6797,0.0853,0.0271,0.2368,0.2227,0.2227
6798,0.0853,0.0465,0.2981,0.2227,0.2227
6803,0.1233,0.1292,0.2981,0.2227,0.2227
6817,0.1233,0.0345,0.2049,0.2227,0.2227
6818,0.1233,0.0345,0.2049,0.2227,0.2227
6824,0.1127,0.0638,0.2047,0.2227,0.2227
6826,0.1127,0.0638,0.3014,0.2227,0.2227
6838,0.1127,0.0733,0.286,0.2997,0.2997
6841,0.2296,0.1323,0.4341,0.2997,0.2997
6842,0.2296,0.1323,0.4341,0.2997,0.2997
6846,0.2296,0.0302,0.2034,0.2997,0.2997
6860,0.2296,0.0302,0.1999,0.2293,0.2293
6863,0.2296,0.0302,0.3158,0.2293,0.2293
6867,0.1789,0.0302,0.3561,0.2293,0.2293
6868,0.1789,0.0302,0.3561,0.2293,0.2293
6871,0.1789,0.0302,0.3561,0.2293,0.2293
6874,0.0915,0.0758,0.2807,0.2293,0.2293
6879,0.0915,0.0758,0.4719,0.2293,0.2293
6884,0.1042,0.0286,0.2249,0.2293,0.2293
6889,0.1042,0.0286,0.2249,0.2293,0.2293
6893,0.1042,0.0286,0.2985,0.2293,0.2293
6895,0.1042,0.0286,0.2543,0.2293,0.2293
6896,0.1042,0.0286,0.2543,0.2293,0.2293
6897,0.1042,0.0286,0.2543,0.2293,0.2293
6901,0.1598,0.0286,0.328,0.2293,0.2293
6903,0.1598,0.0286,0.3706,0.2293,0.2293
6909,0.1268,0.0286,0.3561,0.2293,0.2293
6911,0.1268,0.0286,0.3561,0.2293,0.2293
6914,0.1268,0.0286,0.3561,0.2293,0.2293
6915,0.1268,0.0286,0.3561,0.2293,0.2293
6920,0.1268,0.1201,0.3093,0.2293,0.2293
6928,0.0974,0.0298,0.3093,0.2293,0.2293
6931,0.0974,0.0298,0.3093,0.2293,0.2293
6935,0.0974,0.0298,0.1842,0.2293,0.2293
6936,0.0974,0.0298,0.1842,0.2293,0.2293
6942,0.0974,0.0298,0.4404,0.2293,0.2293
